27,121.0,3300.0,912.0
1.0,40.0,3806.0,1398.0
142,112.0,1290.0,390.0
25,78.0,4361.0,8247.0
123.0,136.0,3510.0,1259.0
44.0,45.0,551.0,179.0
733,733.0,7.0,84.0
216,137.0,3293.0,1345.0
22.0,127.0,3269.0,1145.0
54,163.0,4076.0,1501.0
127.0,119.0,878.0,275.0
118.0,127.0,1139.0,352.0
69,69.0,1411.0,658.0
A28,A05,1386.0,470.0
116.0,78.0,1437.0,327.0
137,139.0,1239.0,442.0
60,28.0,1259.0,355.0
58.0,56.0,2055.0,424.0
A09,A30,696.0,288.0
124,122.0,1384.0,425.0
68.0,22.0,1935.0,868.0
539.0,539.0,193.0,12043.0
513,511.0,1468.0,402.0
596,581.0,1700.0,383.0
41,41.0,1.0,45.0
727,711.0,1014.0,382.0
65,47.0,3459.0,1581.0
209,86.0,3640.0,1189.0
B08,B07,635.0,1717.0
137,140.0,1408.0,365.0
118.0,114.0,1249.0,448.0
17,122.0,1519.0,463.0
22,5.0,1931.0,572.0
12,123.0,1878.0,635.0
71,3.0,3034.0,898.0
49,28.0,1205.0,458.0
17,129.0,3040.0,839.0
103.0,113.0,3518.0,1012.0
627.0,627.0,4725.0,1217.0
64.0,15.0,3561.0,801.0
26.0,62.0,1572.0,375.0
11,25.0,1092.0,364.0
124.0,11.0,3732.0,1092.0
8,35.0,1423.0,446.0
121.0,111.0,2952.0,958.0
137,141.0,614.0,257.0
19.0,140.0,5932.0,122451.0
99,90.0,2630.0,557.0
637,577.0,2249.0,427.0
52,54.0,653.0,259.0
41,78.0,2413.0,596.0
529,163.0,1603.0,459.0
18,81.0,4382.0,1183.0
4.0,30.0,2032.0,518.0
12.0,66.0,2183.0,935.0
24,6.0,1121.0,404.0
137,139.0,1186.0,516.0
57.0,39.0,4670.0,1111.0
45,112.0,2628.0,1011.0
58,56.0,1864.0,547.0
3,47.0,1592.0,451.0
83.0,77.0,773.0,270.0
71,150.0,3493.0,1181.0
28,6.0,878.0,296.0
11.0,11.0,4.0,46.0
53,511.0,5047.0,1308.0
29.0,30.0,581.0,180.0
44,39.0,2129.0,731.0
208,21.0,6603.0,1783.0
75.0,22.0,2235.0,643.0
22.0,37.0,1194.0,450.0
141,95.0,5468.0,1590.0
36.0,36.0,0.0,19.0
C02,A03,3009.0,908.0
60,69.0,1643.0,458.0
91,30.0,5078.0,1393.0
8.0,22.0,0.0,355.0
53,67.0,3437.0,801.0
639,581.0,1922.0,485.0
126,126.0,0.0,39.0
111.0,203.0,800.0,472.0
64.0,64.0,0.0,10.0
713,729.0,563.0,277.0
76,45.0,2180.0,635.0
19,19.0,0.0,345.0
36,21.0,1047.0,334.0
4.0,19.0,1406.0,573.0
543,541.0,659.0,266.0
581,591.0,2052.0,423.0
265,262.0,631.0,148.0
54,143.0,459.0,151.0
47.0,8.0,7515.0,10759.0
51,54.0,1092.0,312.0
81,19.0,2915.0,950.0
104.0,106.0,526.0,163.0
19,11.0,786.0,279.0
7.0,7.0,880.0,669.0
150,137.0,4071.0,1056.0
43,128.0,1444.0,871.0
264,259.0,1574.0,446.0
139,135.0,2640.0,819.0
122,121.0,473.0,133.0
527.0,90.0,5298.0,1269.0
7.0,24.0,767.0,257.0
46,83.0,2309.0,603.0
651.0,653.0,366.0,196.0
585,591.0,1094.0,385.0
17.0,7.0,1445.0,430.0
45.0,33.0,3254.0,720.0
18,20.0,0.0,237.0
A01,A12,2413.0,739.0
134.0,42.0,2852.0,699.0
113.0,118.0,1890.0,645.0
60.0,53.0,1404.0,357.0
116,79.0,990.0,340.0
501.0,50.0,4249.0,1627.0
555.0,561.0,1105.0,320.0
C02,A26,1431.0,449.0
113.0,120.0,2199.0,683.0
235,134.0,2991.0,758.0
26.0,58.0,2505.0,609.0
26,81.0,2587.0,931.0
124,126.0,771.0,320.0
142,45.0,3101.0,718.0
105,101.0,1204.0,417.0
41,22.0,1848.0,455.0
751,733.0,1235.0,502.0
77,75.0,224.0,90.0
105,18.0,5276.0,1304.0
57,64.0,2781.0,714.0
83,6.0,4831.0,1279.0
265,262.0,602.0,113.0
161,161.0,33.0,37.0
126,261.0,250.0,1523.0
137,127.0,1809.0,507.0
729,729.0,16.0,64.0
74.0,74.0,270.0,142.0
21.0,14.0,1161.0,366.0
38.0,79.0,4224.0,1854.0
553,92.0,5133.0,1671.0
124,124.0,258.33,31.0
126,124.0,698.0,218.0
209,101.0,1529.0,429.0
68,27.0,814.0,320.0
39,39.0,21.0,30.0
521.0,555.0,927.0,312.0
128,127.0,626.0,215.0
22.0,17.0,669.0,312.0
505,589.0,3970.0,1373.0
60.0,76.0,6240.0,1847.0
142.0,135.0,934.0,250.0
133,39.0,2740.0,1124.0
141,137.0,600.0,151.0
74,41.0,2538.0,680.0
267,258.0,2370.0,1124.0
260,126.0,3352.0,883.0
123.0,20.0,1594.0,430.0
613,625.0,574.0,169.0
129,3.0,5728.0,1291.0
137,137.0,24.0,61.0
5.0,27.0,1522.0,523.0
149,75.0,2031.0,640.0
24,75.0,2005.0,665.0
26,5.0,1437.0,418.0
63.0,68.0,1082.0,476.0
65.0,41.0,5323.0,2262.0
11,18.0,404.0,303.0
87,91.0,788.0,4537.0
18.0,2.0,1411.0,541.0
23.0,80.0,2280.0,600.0
59,22.0,3079.0,1067.0
1.0,6.0,1733.0,475.0
50.0,50.0,12.0,38.0
60.0,162.0,1647.0,498.0
29,21.0,1388.0,337.0
208,547.0,7970.0,1700.0
24.0,33.0,910.0,383.0
30,70.0,1502.0,459.0
129,63.0,5386.0,1271.0
613.0,627.0,884.0,268.0
50.0,54.0,1438.0,293.0
20,122.0,1903.0,1012.0
20.0,135.0,4004.0,1458.0
61.0,52.0,2346.0,627.0
6.0,68.0,653.0,237.0
280,279.0,749.0,281.0
46,134.0,2105.0,948.0
249,259.0,2855.0,714.0
110.0,147.0,3334.0,825.0
71,162.0,1135.0,413.0
124,124.0,40.0,148.0
103,76.0,3753.0,907.0
61.0,1.0,3116.0,1237.0
104.0,83.0,2268.0,809.0
64.0,21.0,2650.0,604.0
B01,A22,933.0,235.0
64.0,11.0,2411.0,652.0
A25,A28,1411.0,576.0
74,21.0,2399.0,704.0
92,91.0,812.0,361.0
122,122.0,5307.0,1277.0
A33,B08,2558.0,887.0
124,43.0,2538.0,675.0
713,729.0,642.0,209.0
41.0,79.0,2140.0,670.0
120,26.0,3873.0,1121.0
73,65.0,4071.0,2271.0
275,267.0,1876.0,1320.0
74,58.0,3901.0,869.0
121,126.0,682.0,302.0
121.0,113.0,2634.0,708.0
113,118.0,1496.0,473.0
241,140.0,5357.0,1166.0
16,18.0,1135.0,344.0
89,25.0,4024.0,1155.0
111,203.0,739.0,182.0
583,505.0,1858.0,444.0
235,137.0,2548.0,1272.0
10,25.0,978.0,467.0
60,41.0,4357.0,819.0
23.0,95.0,5133.0,1242.0
15.0,24.0,1459.0,1248.0
239,240.0,1300.0,607.0
82,82.0,2.0,22.0
7,21.0,1280.0,300.0
35.0,24.0,892.0,474.0
27.0,4.0,919.0,445.0
23,28.0,949.0,467.0
539,527.0,1069.0,374.0
237,239.0,824.0,307.0
123.0,20.0,1311.0,427.0
30.0,30.0,14385.0,9039.0
8.0,113.0,4826.0,1463.0
33.0,25.0,671.0,225.0
59.0,30.0,931.0,375.0
221,82.0,4533.0,1310.0
533,541.0,555.0,156.0
89.0,31.0,4441.0,1047.0
11,19.0,797.0,349.0
16,126.0,2426.0,642.0
11.0,47.0,371.0,292.0
126,44.0,1133.0,411.0
20.0,122.0,2117.0,878.0
84,114.0,2546.0,1154.0
22,29.0,1684.0,442.0
29.0,21.0,1435.0,290.0
21.0,47.0,7622.0,12627.0
63.0,49.0,1558.0,471.0
116.0,80.0,1223.0,267.0
26.0,33.0,2356.0,1029.0
72,77.0,1429.0,481.0
23.0,23.0,124.0,120.0
21.0,72.0,2219.0,928.0
90.0,98.0,1731.0,491.0
137,235.0,2875.0,897.0
131.0,19.0,3391.0,974.0
111,25.0,3346.0,6915.0
51,54.0,1027.0,326.0
65,71.0,4175.0,1407.0
21,16.0,1764.0,568.0
44.0,38.0,2432.0,584.0
272,275.0,635.0,181.0
72.0,18.0,2889.0,820.0
30,18.0,2773.0,739.0
3.0,65.0,1261.0,380.0
44,150.0,2525.0,625.0
729,737.0,698.0,193.0
545,533.0,1018.0,403.0
255,259.0,610.0,160.0
237,231.0,2497.0,651.0
761,711.0,1119.0,335.0
78,37.0,1436.0,597.0
32.0,134.0,4919.0,1309.0
40,16.0,918.0,314.0
563.0,559.0,1782.0,1150.0
82,77.0,909.0,306.0
80,111.0,1912.0,619.0
116,117.0,651.0,396.0
21,78.0,2323.0,895.0
89,130.0,3122.0,924.0
122.0,12.0,2503.0,1326.0
12.0,18.0,741.0,298.0
20,41.0,1434.0,397.0
47.0,1.0,2264.0,732.0
121,213.0,5970.0,1322.0
A24,C02,1633.0,840.0
26.0,31.0,712.0,224.0
82.0,138.0,4408.0,948.0
731,749.0,965.0,349.0
B01,B08,2060.0,592.0
93,98.0,1310.0,309.0
68.0,28.0,873.0,467.0
30,6.0,1039.0,304.0
86,78.0,1229.0,401.0
737,737.0,1.0,53.0
24.0,38.0,1411.0,555.0
82.0,163.0,4380.0,1172.0
503,581.0,4142.0,801.0
547,541.0,698.0,160.0
38.0,26.0,1596.0,560.0
107,106.0,535.0,221.0
126.0,137.0,2244.0,729.0
505,517.0,1129.0,307.0
72.0,70.0,706.0,362.0
53,53.0,0.0,34.0
18,12.0,733.0,251.0
45.0,21.0,2689.0,802.0
13,64.0,4020.0,1053.0
78.0,125.0,8133.0,8534.0
84.0,94.0,1741.0,658.0
76,150.0,6716.0,1511.0
625.0,609.0,1121.0,282.0
9,12.0,839.0,381.0
34,123.0,1990.0,628.0
49.0,37.0,1917.0,601.0
41.0,12.0,1917.0,526.0
21.0,31.0,1127.0,322.0
A15,A24,2250.0,1373.0
107.0,90.0,1333.0,331.0
262,261.0,982.0,242.0
60.0,57.0,1298.0,439.0
A38,A05,2450.0,857.0
293,141.0,3774.0,1246.0
18,15.0,0.0,183.0
45,137.0,2654.0,742.0
637.0,627.0,1415.0,369.0
41,41.0,17.0,33.0
29,30.0,564.0,175.0
26,21.0,853.0,356.0
6.0,24.0,1272.0,554.0
60.0,29.0,1059.0,418.0
227,145.0,1478.0,408.0
65,68.0,4672.0,1361.0
89,105.0,1192.0,466.0
52.0,79.0,6085.0,1644.0
1,19.0,1960.0,818.0
84,82.0,710.0,295.0
60,54.0,1723.0,456.0
24.0,48.0,1845.0,1012.0
617,601.0,3696.0,1469.0
38.0,42.0,2474.0,841.0
12.0,63.0,2438.0,905.0
543.0,503.0,1858.0,470.0
254,259.0,824.0,190.0
45,44.0,578.0,116.0
109.0,119.0,3640.0,1867.0
41,14.0,1406.0,847.0
26,4.0,1357.0,477.0
142,142.0,530.0,1817.0
127.0,123.0,1400.0,414.0
122,126.0,1574.0,588.0
125.0,8.0,3740.0,1136.0
129,45.0,1227.0,423.0
573,571.0,615.0,224.0
63,62.0,1689.0,1264.0
7,22.0,1074.0,571.0
20,149.0,1466.0,346.0
133.0,131.0,1070.0,439.0
76,15.0,3593.0,934.0
519,527.0,812.0,315.0
12,8.0,1184.0,379.0
34,39.0,1072.0,358.0
92.0,91.0,797.0,221.0
531,84.0,4541.0,860.0
19,51.0,5137.0,1446.0
74.0,95.0,2160.0,523.0
40,78.0,3479.0,1268.0
20.0,3.0,1796.0,622.0
16,78.0,3620.0,1041.0
583,581.0,761.0,286.0
114.0,5.0,6131.0,1546.0
19,134.0,4333.0,1047.0
44,44.0,0.0,29.0
57.0,57.0,16.0,37.0
32.0,25.0,324.0,198.0
57.0,63.0,2309.0,762.0
B04,A35,2552.0,621.0
40.0,122.0,1550.0,655.0
A05,A23,1964.0,700.0
39.0,126.0,3052.0,994.0
22,4.0,1419.0,561.0
511,53.0,5950.0,1318.0
126,16.0,2523.0,817.0
228,225.0,857.0,479.0
21.0,117.0,2360.0,761.0
46,31.0,3026.0,1012.0
19.0,122.0,2127.0,518.0
B07,A33,2728.0,1490.0
40.0,124.0,2374.0,1180.0
122,124.0,1547.0,439.0
52.0,54.0,649.0,205.0
144.0,142.0,890.0,323.0
29,111.0,4929.0,1560.0
63,21.0,1813.0,433.0
136.0,136.0,3095.0,2072.0
162.0,36.0,771.0,265.0
143,26.0,5094.0,1647.0
126,138.0,2613.0,647.0
501.0,559.0,3951.0,889.0
36.0,85.0,3381.0,1421.0
18.0,10.0,600.0,205.0
110,89.0,1662.0,406.0
16,123.0,1016.0,375.0
41.0,40.0,792.0,562.0
203.0,134.0,2004.0,359.0
40.0,14.0,1423.0,1024.0
107,735.0,6910.0,1622.0
40.0,40.0,0.0,24.0
101,216.0,3446.0,1164.0
118,133.0,1258.0,701.0
161,41.0,2911.0,943.0
241,127.0,8153.0,1532.0
757,731.0,2144.0,410.0
94.0,75.0,3279.0,866.0
141.0,31.0,1123.0,331.0
76.0,76.0,0.0,14.0
4,50.0,5241.0,1550.0
212,213.0,314.0,82.0
533,541.0,492.0,131.0
53.0,118.0,6297.0,1637.0
77,45.0,2867.0,1024.0
76,21.0,1617.0,505.0
22.0,22.0,24.0,73.0
278,275.0,1719.0,566.0
A10,A01,1911.0,543.0
78.0,36.0,1686.0,395.0
900,56.0,6300.0,1520.0
117,25.0,2958.0,864.0
18.0,149.0,2021.0,456.0
111,80.0,1284.0,373.0
113,118.0,1576.0,480.0
113,129.0,2454.0,729.0
59.0,21.0,2612.0,699.0
519,527.0,808.0,240.0
591.0,621.0,1513.0,499.0
21,6.0,1799.0,619.0
101.0,103.0,808.0,211.0
645,583.0,1817.0,32923.0
125.0,44.0,1202.0,591.0
161.0,161.0,10.0,58.0
16,32.0,2084.0,680.0
65,22.0,3165.0,1253.0
12,37.0,2374.0,1103.0
577,563.0,1406.0,522.0
68.0,65.0,1080.0,349.0
60,21.0,2517.0,617.0
6.0,94.0,5601.0,1477.0
8.0,79.0,3212.0,1018.0
547,547.0,616.0,1351.0
26.0,33.0,467.0,245.0
91,93.0,1308.0,431.0
76.0,108.0,2717.0,971.0
24.0,40.0,1617.0,656.0
86.0,85.0,304.0,106.0
116.0,46.0,1525.0,629.0
43.0,40.0,7291.0,15191.0
33.0,44.0,3869.0,1352.0
58,8.0,3040.0,993.0
12.0,76.0,0.0,1046.0
83,96.0,1932.0,450.0
64.0,62.0,753.0,247.0
21.0,29.0,1445.0,549.0
113.0,130.0,1309.0,666.0
67,58.0,2678.0,660.0
20.0,122.0,2740.0,1025.0
75,42.0,2975.0,994.0
75.0,44.0,2397.0,959.0
113,129.0,1763.0,632.0
22,11.0,914.0,446.0
136,140.0,2178.0,664.0
85,29.0,3877.0,950.0
58,69.0,2293.0,567.0
143,21.0,4825.0,1283.0
521,521.0,1273.0,641.0
135,138.0,2168.0,591.0
18,26.0,1927.0,1095.0
50.0,52.0,857.0,328.0
38.0,75.0,630.0,146.0
13,18.0,1830.0,446.0
557,521.0,1233.0,381.0
9.0,16.0,3177.0,5156.0
26.0,60.0,1758.0,473.0
83,18.0,3869.0,1257.0
517.0,505.0,1221.0,422.0
A09,A23,829.0,358.0
24.0,95.0,5125.0,1518.0
82,21.0,2817.0,747.0
88.0,107.0,578.0,233.0
18,18.0,1459.0,1689.0
44.0,40.0,1516.0,468.0
5.0,28.0,1084.0,495.0
37.0,18.0,1751.0,654.0
61.0,24.0,2503.0,807.0
7,117.0,4939.0,1162.0
112,221.0,4224.0,1158.0
73.0,73.0,925.0,1486.0
144.0,75.0,5023.0,1399.0
1.0,48.0,3518.0,52276.0
35,64.0,2497.0,684.0
517.0,557.0,1625.0,450.0
162.0,29.0,752.0,219.0
262,267.0,829.0,225.0
96,59.0,6128.0,1358.0
41.0,45.0,810.0,337.0
591,57.0,9254.0,5379.0
70.0,117.0,2932.0,881.0
60.0,8.0,2248.0,1055.0
143.0,53.0,908.0,264.0
60.0,64.0,1572.0,356.0
137,240.0,5141.0,1035.0
61,161.0,2499.0,892.0
601,613.0,1390.0,391.0
41.0,41.0,2646.0,4773.0
6.0,64.0,1143.0,541.0
107.0,45.0,4843.0,1803.0
52,123.0,6066.0,1581.0
8,36.0,1700.0,480.0
30,3.0,2095.0,732.0
36.0,161.0,2497.0,1187.0
18,26.0,0.0,316.0
1,30.0,2642.0,587.0
26,4.0,1023.0,511.0
69.0,11.0,12601.0,20986.0
8.0,70.0,1408.0,358.0
725,711.0,1313.0,540.0
47,3.0,3254.0,2156.0
12,21.0,1615.0,540.0
611,611.0,1445.0,1541.0
6.0,6.0,0.0,16.0
21,29.0,1476.0,391.0
49,49.0,4.0,87.0
25.0,8.0,908.0,310.0
7,161.0,586.0,198.0
131,48.0,4933.0,1258.0
541,541.0,459.0,373.0
21.0,69.0,1831.0,520.0
134.0,47.0,5776.0,1575.0
583,627.0,2133.0,629.0
25,25.0,1155.0,698.0
13,22.0,2182.0,576.0
B07,A49,4173.0,930.0
130,46.0,961.0,476.0
105,209.0,2399.0,1620.0
55,501.0,2307.0,992.0
112.0,137.0,2342.0,696.0
30,21.0,1909.0,496.0
120,114.0,1749.0,637.0
715,729.0,639.0,190.0
19,1.0,3148.0,1123.0
117.0,7.0,3465.0,915.0
48,18.0,1315.0,453.0
41.0,105.0,5597.0,1523.0
231,234.0,1189.0,330.0
579,523.0,1866.0,521.0
117.0,21.0,2807.0,660.0
29.0,32.0,1078.0,310.0
77.0,113.0,2311.0,919.0
753,733.0,1696.0,671.0
30.0,65.0,1931.0,562.0
91.0,36.0,3134.0,829.0
115.0,79.0,1090.0,348.0
114,227.0,3651.0,918.0
A30,A01,3293.0,1078.0
711,729.0,892.0,229.0
B01,A13,4674.0,1809.0
118,126.0,1492.0,755.0
543,585.0,5448.0,1851.0
163,38.0,6023.0,1693.0
20,122.0,1823.0,500.0
69.0,22.0,806.0,225.0
A22,B01,929.0,295.0
71,69.0,1680.0,489.0
148.0,144.0,765.0,242.0
8.0,8.0,12.0,59.0
41,58.0,5462.0,1641.0
101.0,93.0,1778.0,659.0
503.0,543.0,1866.0,1167.0
23,19.0,391.0,166.0
116,116.0,0.0,51.0
50,37.0,4833.0,1476.0
68.0,114.0,5465.0,2072.0
11.0,66.0,1598.0,687.0
113.0,118.0,1661.0,451.0
75.0,68.0,2738.0,937.0
64.0,30.0,1043.0,296.0
121,1.0,4433.0,1020.0
96,113.0,3722.0,1198.0
83.0,22.0,3069.0,1392.0
114.0,138.0,2768.0,839.0
122,125.0,1343.0,426.0
3.0,7.0,600.0,213.0
21.0,69.0,1468.0,474.0
25.0,127.0,4081.0,1148.0
581,635.0,2372.0,763.0
126,114.0,2668.0,673.0
A23,C01,1645.0,574.0
100,99.0,806.0,204.0
161,138.0,5981.0,1452.0
11.0,25.0,1163.0,483.0
60.0,60.0,8.0,66.0
60,143.0,2186.0,549.0
25,41.0,2376.0,732.0
33.0,26.0,453.0,146.0
259,254.0,2.0,202.0
33,26.0,524.0,250.0
12.0,123.0,1529.0,622.0
36,89.0,3595.0,1066.0
118,41.0,1899.0,538.0
161,53.0,12.0,917.0
279,281.0,1111.0,392.0
48.0,69.0,2252.0,808.0
30.0,21.0,2404.0,597.0
140,129.0,3158.0,1086.0
73.0,91.0,2693.0,1570.0
26,69.0,511.0,215.0
76,22.0,1965.0,481.0
138,126.0,2538.0,622.0
553.0,629.0,5507.0,1581.0
727,727.0,5.0,40.0
23.0,23.0,28.0,81.0
531.0,543.0,849.0,238.0
575,575.0,36.0,154.0
39,119.0,2205.0,1096.0
75,223.0,5670.0,1985.0
57,501.0,2714.0,866.0
11.0,8.0,718.0,239.0
A41,A12,1382.0,572.0
37,25.0,945.0,285.0
36.0,19.0,1475.0,348.0
245,262.0,3495.0,794.0
31,59.0,1586.0,436.0
39.0,41.0,1794.0,442.0
33.0,76.0,1754.0,607.0
19.0,40.0,1272.0,401.0
519.0,547.0,2481.0,850.0
8.0,65.0,1658.0,530.0
8.0,121.0,3522.0,1088.0
81.0,91.0,1984.0,606.0
41.0,122.0,1445.0,585.0
124,126.0,1400.0,1299.0
27.0,41.0,2909.0,1025.0
26,149.0,2548.0,760.0
6,31.0,1739.0,571.0
65,35.0,6707.0,5006.0
8.0,70.0,1457.0,442.0
73,30.0,2738.0,721.0
19,19.0,12.0,701.0
517,523.0,492.0,201.0
57.0,53.0,581.0,253.0
26,36.0,1151.0,388.0
39.0,115.0,3063.0,1147.0
68.0,161.0,1251.0,583.0
18,1.0,1690.0,420.0
6.0,4.0,948.0,341.0
727,703.0,2578.0,706.0
24.0,117.0,3158.0,1145.0
131.0,137.0,2037.0,667.0
23.0,30.0,2124.0,546.0
541,543.0,694.0,486.0
41.0,66.0,3256.0,1975.0
26,17.0,2356.0,785.0
113,107.0,2072.0,529.0
5,18.0,2221.0,648.0
76.0,19.0,2027.0,631.0
132.0,44.0,1182.0,343.0
8.0,64.0,1754.0,718.0
41,122.0,1025.0,357.0
60,50.0,2248.0,546.0
94.0,28.0,4849.0,1071.0
116,214.0,5784.0,1452.0
12.0,31.0,2297.0,1274.0
8.0,107.0,5084.0,1290.0
25,78.0,2294.0,598.0
19.0,48.0,1884.0,491.0
112,132.0,1568.0,551.0
A27,B08,2985.0,1191.0
201,39.0,3303.0,992.0
71.0,64.0,2044.0,435.0
232,234.0,1025.0,647.0
A42,A24,1662.0,566.0
78,91.0,2496.0,738.0
21.0,25.0,545.0,194.0
79,39.0,920.0,428.0
42,86.0,3845.0,1029.0
65,56.0,5459.0,1285.0
36.0,75.0,1231.0,391.0
38.0,21.0,1210.0,316.0
625,621.0,904.0,358.0
41.0,43.0,671.0,238.0
208,104.0,1641.0,423.0
16,123.0,816.0,227.0
45,16.0,0.0,808.0
125,16.0,2490.0,627.0
216,701.0,3444.0,857.0
78,30.0,2952.0,703.0
44,45.0,607.0,196.0
149,20.0,1390.0,337.0
201,53.0,2180.0,525.0
107,208.0,2556.0,800.0
123.0,89.0,4231.0,1324.0
15,18.0,504.0,266.0
142,148.0,1802.0,421.0
31,63.0,971.0,240.0
88,83.0,1188.0,393.0
60.0,21.0,2393.0,594.0
99.0,32.0,6632.0,1487.0
41.0,17.0,1133.0,605.0
26.0,33.0,469.0,190.0
11.0,19.0,859.0,702.0
22,30.0,2344.0,638.0
60.0,22.0,2476.0,768.0
81,24.0,3156.0,1520.0
109,120.0,3265.0,1119.0
120,150.0,2982.0,993.0
12,8.0,1168.0,391.0
64.0,47.0,2680.0,830.0
90,529.0,4686.0,1360.0
254,138.0,8808.0,11656.0
76.0,23.0,1840.0,840.0
3.0,60.0,3073.0,1044.0
29.0,22.0,1642.0,291.0
105,76.0,3065.0,707.0
39.0,37.0,647.0,200.0
89,95.0,982.0,549.0
113.0,24.0,4554.0,1081.0
70,71.0,1292.0,963.0
707,729.0,1341.0,305.0
74,74.0,4259.0,1058.0
43.0,110.0,2855.0,738.0
29.0,23.0,1490.0,463.0
26,63.0,1188.0,309.0
87,125.0,1560.0,526.0
611,627.0,1291.0,295.0
21.0,60.0,2583.0,569.0
144,141.0,1833.0,845.0
20.0,20.0,0.0,14.0
51,52.0,385.0,135.0
149.0,57.0,5194.0,1064.0
113,43.0,2312.0,670.0
269,259.0,1948.0,561.0
82.0,45.0,2436.0,775.0
593,593.0,996.0,1483.0
202,85.0,4641.0,1103.0
141,137.0,608.0,265.0
138.0,122.0,3112.0,865.0
539,525.0,1042.0,268.0
19.0,62.0,2456.0,819.0
58,129.0,6675.0,1798.0
290,126.0,1374.0,360.0
39,149.0,1443.0,441.0
70,52.0,3718.0,900.0
203,22.0,3944.0,1138.0
202,47.0,0.0,662.0
22.0,6.0,1453.0,516.0
19,35.0,1025.0,412.0
100,91.0,4055.0,1314.0
142.0,135.0,914.0,318.0
142.0,128.0,2590.0,834.0
557.0,517.0,1560.0,389.0
221,221.0,12.0,68.0
126,44.0,2407.0,873.0
5.0,47.0,3344.0,1139.0
21.0,11.0,1194.0,998.0
111.0,22.0,3571.0,667.0
67,5.0,303.0,105.0
78,5.0,4419.0,1367.0
12.0,19.0,1110.0,409.0
142,133.0,2064.0,643.0
38.0,137.0,3860.0,807.0
211,208.0,1666.0,527.0
73.0,45.0,3276.0,1320.0
24,85.0,3424.0,1123.0
6.0,6.0,30.0,52.0
21,17.0,1002.0,327.0
19,68.0,1367.0,473.0
51,57.0,1239.0,783.0
10.0,16.0,1494.0,478.0
62,161.0,2109.0,669.0
100,208.0,939.0,346.0
30,60.0,514.0,160.0
82.0,116.0,1682.0,533.0
123.0,11.0,1919.0,556.0
98,94.0,851.0,171.0
619,625.0,1112.0,468.0
150.0,32.0,976.0,294.0
53,61.0,2607.0,1269.0
76,243.0,4860.0,1754.0
12.0,117.0,3334.0,1447.0
130.0,43.0,1347.0,434.0
21,26.0,1194.0,366.0
129,39.0,2440.0,692.0
12,30.0,5492.0,1623.0
72.0,83.0,1901.0,508.0
130,258.0,5662.0,2059.0
76.0,21.0,1545.0,488.0
117.0,114.0,1184.0,459.0
26.0,36.0,1161.0,338.0
76,120.0,2493.0,773.0
91,78.0,4112.0,1151.0
86.0,21.0,4420.0,1379.0
47,3.0,2931.0,763.0
28.0,70.0,998.0,483.0
79,79.0,1.0,19.0
60.0,71.0,2307.0,588.0
2.0,18.0,1462.0,466.0
72.0,63.0,1656.0,401.0
26.0,49.0,994.0,429.0
33.0,22.0,896.0,232.0
5.0,60.0,2168.0,599.0
A49,A49,5092.0,1552.0
515,517.0,675.0,281.0
27.0,66.0,2748.0,1376.0
123,9.0,2295.0,575.0
7.0,18.0,3363.0,1503.0
45,70.0,3381.0,940.0
46,14.0,3120.0,1067.0
12.0,6.0,2315.0,919.0
121,17.0,4683.33,562.0
36,19.0,1457.0,487.0
30,7.0,2301.0,634.0
79,109.0,1813.0,508.0
38,37.0,285.0,188.0
44,115.0,1449.0,432.0
275,272.0,630.0,178.0
161.0,1.0,1811.0,795.0
27,7.0,902.0,251.0
65,25.0,2632.0,1178.0
21.0,127.0,10397.0,6650.0
89,149.0,3721.0,686.0
15.0,60.0,3493.0,1399.0
62,57.0,2093.0,655.0
27,64.0,1931.0,807.0
105,21.0,4793.0,1370.0
120,114.0,1500.0,569.0
30,30.0,0.0,30176.0
139.0,140.0,439.0,134.0
30,59.0,920.0,239.0
115.0,64.0,5660.0,1499.0
204,203.0,1709.0,669.0
251,256.0,2444.0,700.0
539,557.0,1562.0,508.0
22,47.0,1168.0,1168.0
40,40.0,24.0,36.0
22.0,119.0,3781.0,1168.0
A38,A25,937.0,333.0
54.0,52.0,716.0,230.0
A11,C01,2287.0,761.0
126,10.0,3969.0,1113.0
525,519.0,508.0,171.0
113,118.0,1519.0,589.0
31,57.0,2460.0,618.0
5.0,23.0,2740.0,698.0
225,129.0,4657.0,1318.0
135.0,130.0,974.0,246.0
107,104.0,964.0,325.0
505.0,607.0,4888.0,870.0
87.0,117.0,598.0,558.0
86,84.0,1016.0,409.0
114,82.0,1758.0,555.0
203,129.0,1327.0,336.0
83.0,134.0,4425.0,1552.0
79.0,37.0,1478.0,463.0
75.0,43.0,3745.0,1634.0
36.0,23.0,1596.0,802.0
26,74.0,2327.0,702.0
216,709.0,0.0,724.0
67,127.0,4996.0,1177.0
16,122.0,1321.0,460.0
39.0,21.0,1490.0,493.0
119,130.0,601.0,171.0
581,631.0,3969.0,1346.0
103.0,106.0,1035.0,386.0
118.0,25.0,3250.0,838.0
163,93.0,4337.0,2405.0
121,126.0,743.0,379.0
120.0,119.0,373.0,138.0
7.0,12.0,1202.0,340.0
131,32.0,3553.0,986.0
11.0,1.0,1631.0,447.0
A10,A15,1429.0,391.0
625.0,641.0,1161.0,636.0
20.0,142.0,4623.0,1246.0
35,34.0,341.0,123.0
15.0,9.0,1041.0,601.0
6.0,26.0,888.0,225.0
